LIQRESOR,REALPROP,WRK_POOR,RAWNET,FSNONCIT,FSTANF,FSERNDED,SHELDED,CERTHHSZ,HWGT,FSSLTDE2,FSGRINC,FSEARN,FSSTDDE2,FSTOTDE2,FSTOTDED,RAWERND,FSUNEARN,TANF_IND,FSNELDER,TPOV,FSSLTDED,FSDIS,FSASSET,FSERNDE2,FSWAGES,FSUSIZE,FSSSI,FSNETINC,FSGA,CAT_ELIG,VEHICLEA,FSVEHAST
0.0,0.0,0.0,192.0,0.0,0.0,0.0,386.0,1.0,2441.1563179,386.0,735.0,0.0,235.0,543.0,543.0,0.0,735.0,0.0,0.0,74.0,386.0,1.0,0.0,0.0,0.0,1.0,735.0,192.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2583.8060982,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,60.0,259.0,2.0,2448.3445077,83.0,300.0,300.0,60.0,300.0,476.0,60.0,0.0,0.0,0.0,22.0,259.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,663.0,0.0,0.0,0.0,512.0,1.0,2670.8997223,513.0,1405.0,0.0,236.0,743.0,743.0,0.0,1405.0,0.0,1.0,142.0,513.0,0.0,0.0,0.0,0.0,1.0,0.0,662.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,718.0,0.0,0.0,348.0,517.0,2.0,2861.8826355,517.0,1740.0,1740.0,157.0,1022.0,1022.0,348.0,0.0,0.0,0.0,130.0,517.0,0.0,0.0,348.0,1352.0,2.0,0.0,718.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2330.1136725,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,598.0,0.0,0.0,0.0,0.0,1.0,2670.8997223,0.0,755.0,0.0,157.0,157.0,157.0,0.0,755.0,0.0,1.0,76.0,0.0,0.0,0.0,0.0,0.0,1.0,302.0,598.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,82.0,517.0,1.0,2330.1136725,51.0,410.0,410.0,0.0,410.0,876.0,82.0,0.0,0.0,0.0,41.0,517.0,0.0,0.0,0.0,410.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,83.0,517.0,2.0,2448.3445077,472.0,719.0,419.0,112.0,719.0,764.0,84.0,300.0,0.0,0.0,54.0,517.0,0.0,0.0,38.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,42.0,0.0,0.0,0.0,536.0,1.0,2355.0025413,536.0,735.0,0.0,235.0,693.0,693.0,0.0,735.0,0.0,1.0,74.0,536.0,0.0,0.0,0.0,0.0,1.0,735.0,42.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,99.0,0.0,0.0,0.0,411.0,6.0,3139.5240826,411.0,735.0,0.0,339.0,637.0,637.0,0.0,735.0,0.0,0.0,27.0,411.0,1.0,0.0,0.0,0.0,6.0,735.0,98.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,122.0,0.0,0.0,0.0,476.0,1.0,2400.9512222,476.0,755.0,0.0,235.0,633.0,633.0,0.0,755.0,0.0,1.0,76.0,476.0,0.0,0.0,0.0,0.0,1.0,470.0,122.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,203.0,0.0,0.0,165.0,302.0,1.0,2446.899903,302.0,827.0,827.0,236.0,624.0,624.0,165.0,0.0,0.0,0.0,84.0,302.0,0.0,0.0,248.0,827.0,1.0,0.0,203.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1048.0,2.0,0.0,0.0,0.0,2.0,1933.0696246,0.0,1205.0,0.0,157.0,157.0,157.0,0.0,1205.0,0.0,2.0,90.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1048.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,406.0,0.0,0.0,0.0,172.0,1.0,2236.8396533,172.0,735.0,0.0,235.0,329.0,329.0,0.0,735.0,0.0,0.0,74.0,172.0,1.0,0.0,0.0,0.0,1.0,735.0,406.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,230.0,1.0,0.0,178.0,325.0,3.0,2987.745993,48.0,890.0,890.0,205.0,383.0,383.0,178.0,0.0,0.0,0.0,53.0,48.0,0.0,0.0,226.0,0.0,3.0,0.0,507.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,766.0,0.0,0.0,0.0,95.0,2.0,2266.7920085,95.0,1017.0,0.0,235.0,252.0,252.0,0.0,1017.0,0.0,0.0,76.0,95.0,0.0,0.0,0.0,0.0,2.0,0.0,765.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,268.0,0.0,0.0,0.0,427.0,1.0,2397.8116205,428.0,852.0,0.0,236.0,585.0,585.0,0.0,852.0,0.0,0.0,86.0,428.0,1.0,0.0,0.0,0.0,1.0,0.0,267.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,940.0,1.0,0.0,430.0,300.0,4.0,2837.0956236,300.0,2152.0,2152.0,252.0,1212.0,1212.0,430.0,0.0,0.0,0.0,106.0,300.0,0.0,0.0,645.0,2152.0,4.0,0.0,940.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,1.0,2715.8294278,0.0,0.0,0.0,0.0,0.0,482.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,1269.0,0.0,0.0,359.0,0.0,4.0,2448.4072042,0.0,1796.0,1796.0,168.0,527.0,527.0,359.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,359.0,1796.0,4.0,0.0,1269.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,379.0,0.0,0.0,0.0,240.0,1.0,2268.2488256,241.0,776.0,0.0,236.0,398.0,398.0,0.0,776.0,0.0,0.0,78.0,241.0,1.0,0.0,0.0,0.0,1.0,0.0,378.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1103.0,0.0,0.0,0.0,6.0,2.0,1870.251294,6.0,1266.0,0.0,163.0,163.0,163.0,0.0,1266.0,0.0,0.0,95.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,1103.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,358.0,0.0,0.0,128.0,0.0,1.0,2291.8056872,0.0,644.0,644.0,157.0,285.0,285.0,129.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,128.0,0.0,1.0,0.0,359.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,322.0,0.0,0.0,0.0,276.0,1.0,2334.9932994,276.0,755.0,0.0,235.0,433.0,433.0,0.0,755.0,0.0,1.0,76.0,276.0,0.0,0.0,0.0,0.0,1.0,138.0,322.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,14.0,0.0,0.0,0.0,612.0,1.0,2696.1986951,612.0,783.0,0.0,235.0,769.0,769.0,0.0,783.0,0.0,1.0,79.0,612.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,17.0,0.0,0.0,0.0,413.0,1.0,2696.1986951,413.0,586.0,0.0,236.0,570.0,570.0,0.0,586.0,0.0,1.0,59.0,413.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,484.0,0.0,0.0,0.0,439.0,4.0,3371.0514475,439.0,1091.0,0.0,252.0,607.0,607.0,0.0,1091.0,0.0,0.0,54.0,439.0,0.0,0.0,0.0,0.0,4.0,0.0,484.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2715.8294278,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2715.8294278,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1100.0,0.0,0.0,0.0,0.0,2.0,1874.1774302,0.0,1257.0,0.0,157.0,157.0,157.0,0.0,1257.0,0.0,1.0,94.0,0.0,1.0,0.0,0.0,0.0,2.0,296.0,1100.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,397.0,2.0,0.0,0.0,467.0,2.0,2698.6680168,467.0,1021.0,0.0,235.0,624.0,624.0,0.0,1021.0,0.0,2.0,76.0,467.0,0.0,0.0,0.0,0.0,2.0,333.0,397.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,598.0,0.0,0.0,0.0,0.0,1.0,2016.9755014,0.0,755.0,0.0,157.0,157.0,157.0,0.0,755.0,0.0,0.0,76.0,0.0,1.0,0.0,0.0,0.0,1.0,439.0,598.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,658.0,0.0,0.0,0.0,0.0,1.0,2016.9755014,0.0,815.0,0.0,157.0,157.0,157.0,0.0,815.0,0.0,0.0,82.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,658.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2715.8294278,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,1.0,2715.8294278,0.0,0.0,0.0,0.0,0.0,482.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,598.0,0.0,0.0,0.0,0.0,1.0,2016.9755014,0.0,755.0,0.0,157.0,157.0,157.0,0.0,755.0,0.0,1.0,76.0,0.0,0.0,0.0,0.0,0.0,1.0,199.0,598.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2715.8294278,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,15.0,0.0,0.0,0.0,22.0,1.0,2696.1986951,22.0,193.0,0.0,179.0,179.0,179.0,0.0,193.0,0.0,0.0,19.0,22.0,1.0,0.0,0.0,0.0,1.0,193.0,14.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,1541.0,0.0,409.0,303.0,0.0,3.0,1770.6408123,0.0,2002.0,1518.0,157.0,460.0,460.0,304.0,484.0,1.0,0.0,119.0,0.0,0.0,0.0,303.0,1518.0,3.0,0.0,1542.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,254.0,0.0,0.0,102.0,0.0,2.0,2867.4922927,0.0,514.0,514.0,157.0,259.0,259.0,103.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,102.0,514.0,2.0,0.0,255.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,287.0,0.0,0.0,206.0,383.0,2.0,2832.156972,383.0,1032.0,1032.0,236.0,746.0,746.0,206.0,0.0,0.0,0.0,77.0,383.0,0.0,0.0,309.0,1032.0,2.0,0.0,286.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,301.0,0.0,0.0,0.0,350.0,1.0,2358.5501693,350.0,808.0,0.0,236.0,507.0,507.0,0.0,808.0,0.0,0.0,82.0,350.0,1.0,0.0,0.0,0.0,1.0,0.0,301.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,561.0,0.0,0.0,179.0,0.0,2.0,2506.2868892,0.0,898.0,898.0,157.0,336.0,336.0,180.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,179.0,898.0,2.0,0.0,562.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,288.0,0.0,0.0,0.0,290.0,1.0,2374.2547494,290.0,735.0,0.0,235.0,447.0,447.0,0.0,735.0,0.0,0.0,74.0,290.0,1.0,0.0,0.0,0.0,1.0,735.0,288.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2715.8294278,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,75.0,0.0,0.0,101.0,175.0,1.0,2625.5280742,175.0,508.0,508.0,235.0,433.0,433.0,101.0,0.0,0.0,0.0,51.0,175.0,0.0,0.0,151.0,508.0,1.0,0.0,75.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,1600.0,0.0,0.0,439.0,0.0,3.0,1703.8963483,0.0,2196.0,2196.0,157.0,596.0,596.0,439.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,439.0,2196.0,3.0,0.0,1600.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,873.0,0.0,0.0,0.0,43.0,1.0,2016.9755014,43.0,1072.0,0.0,200.0,200.0,200.0,0.0,1072.0,0.0,1.0,108.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,872.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2715.8294278,0.0,40.0,0.0,40.0,40.0,157.0,0.0,40.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2715.8294278,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,1.0,2715.8294278,0.0,0.0,0.0,0.0,0.0,482.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.0,6.0,4655.9135979,388.0,614.0,0.0,97.0,614.0,743.0,0.0,614.0,0.0,0.0,23.0,517.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,96.0,0.0,0.0,0.0,595.0,1.0,2598.0450708,595.0,849.0,0.0,235.0,752.0,752.0,0.0,849.0,0.0,1.0,86.0,595.0,0.0,0.0,0.0,0.0,1.0,0.0,97.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,121.0,0.0,0.0,69.0,0.0,1.0,2570.5620358,0.0,348.0,348.0,157.0,226.0,226.0,70.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,69.0,348.0,1.0,0.0,122.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,1415.0,0.0,0.0,386.0,0.0,3.0,1919.834379,0.0,1964.0,1934.0,157.0,548.0,548.0,387.0,30.0,0.0,1.0,117.0,0.0,0.0,0.0,386.0,1934.0,3.0,0.0,1416.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,911.0,0.0,0.0,0.0,29.0,3.0,2512.6823554,29.0,1097.0,0.0,186.0,186.0,186.0,0.0,1097.0,0.0,0.0,65.0,29.0,1.0,0.0,0.0,0.0,3.0,735.0,911.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,2224.0,0.0,0.0,605.0,0.0,5.0,1614.6075266,0.0,3026.0,3026.0,197.0,802.0,802.0,605.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0,605.0,3026.0,5.0,0.0,2224.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,1226.0,0.0,0.0,387.0,155.0,4.0,2499.4471161,155.0,1936.0,1936.0,252.0,710.0,710.0,387.0,0.0,0.0,0.0,96.0,155.0,0.0,0.0,542.0,1936.0,4.0,0.0,1226.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,597.0,0.0,0.0,0.0,1.0,1.0,2016.9755014,1.0,755.0,0.0,158.0,158.0,158.0,0.0,755.0,0.0,0.0,76.0,1.0,1.0,0.0,0.0,0.0,1.0,56.0,597.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,429.0,0.0,0.0,0.0,475.0,3.0,3081.9734854,475.0,1061.0,0.0,235.0,632.0,632.0,0.0,1061.0,0.0,0.0,63.0,475.0,1.0,0.0,0.0,0.0,3.0,0.0,429.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,42.0,0.0,0.0,0.0,536.0,1.0,2664.7895369,536.0,735.0,0.0,235.0,693.0,693.0,0.0,735.0,0.0,1.0,74.0,536.0,0.0,0.0,0.0,0.0,1.0,735.0,42.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,1106.0,0.0,0.0,404.0,355.0,3.0,2284.9659162,355.0,2022.0,2022.0,236.0,916.0,916.0,404.0,0.0,0.0,0.0,120.0,355.0,0.0,0.0,606.0,2022.0,3.0,0.0,1106.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,325.0,4.0,3944.268718,0.0,0.0,0.0,0.0,0.0,493.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,40.0,0.0,0.0,0.0,350.0,1.0,2668.7156924,350.0,547.0,0.0,235.0,507.0,507.0,0.0,547.0,0.0,1.0,55.0,350.0,0.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,735.0,0.0,0.0,124.0,0.0,2.0,2302.1273122,0.0,1016.0,622.0,157.0,281.0,281.0,124.0,394.0,0.0,0.0,76.0,0.0,0.0,0.0,124.0,622.0,2.0,0.0,735.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,96.0,0.0,0.0,0.0,444.0,1.0,2601.9712182,444.0,697.0,0.0,235.0,601.0,601.0,0.0,697.0,0.0,1.0,70.0,444.0,0.0,0.0,0.0,0.0,1.0,0.0,96.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,293.0,0.0,0.0,142.0,119.0,3.0,3239.0193146,119.0,712.0,712.0,236.0,418.0,418.0,143.0,0.0,0.0,0.0,42.0,119.0,0.0,0.0,213.0,712.0,3.0,0.0,294.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1578.0,0.0,409.0,0.0,104.0,5.0,2376.2797805,104.0,1879.0,0.0,295.0,301.0,301.0,0.0,1879.0,1.0,0.0,79.0,104.0,1.0,0.0,0.0,0.0,5.0,1470.0,1578.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,1133.0,0.0,0.0,322.0,0.0,3.0,2253.556755,0.0,1612.0,1612.0,157.0,479.0,479.0,322.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,322.0,1612.0,3.0,0.0,1133.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,555.0,1.0,0.0,0.0,43.0,1.0,2060.1631133,43.0,755.0,0.0,200.0,200.0,200.0,0.0,755.0,0.0,1.0,76.0,43.0,0.0,0.0,0.0,0.0,1.0,21.0,555.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,1759.0,0.0,0.0,489.0,0.0,5.0,2164.2678944,0.0,2446.0,2446.0,197.0,686.0,686.0,490.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,489.0,2446.0,5.0,0.0,1760.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,499.0,0.0,0.0,293.0,517.0,3.0,2999.5244245,517.0,1466.0,1466.0,210.0,967.0,967.0,293.0,0.0,0.0,0.0,87.0,517.0,0.0,0.0,414.0,1466.0,3.0,0.0,499.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1367.0,0.0,0.0,0.0,0.0,4.0,2330.6228315,0.0,1535.0,0.0,168.0,168.0,168.0,0.0,1535.0,0.0,0.0,76.0,0.0,1.0,0.0,0.0,0.0,4.0,735.0,1367.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,389.0,0.0,0.0,0.0,521.0,3.0,3129.0872399,521.0,1066.0,0.0,236.0,678.0,678.0,0.0,1066.0,0.0,0.0,63.0,521.0,1.0,0.0,0.0,0.0,3.0,0.0,388.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,2.0,3169.8055196,0.0,110.0,110.0,88.0,110.0,179.0,22.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,213.0,0.0,0.0,0.0,679.0,1.0,2464.5561133,679.0,1123.0,0.0,235.0,910.0,910.0,0.0,1123.0,0.0,0.0,113.0,679.0,1.0,0.0,0.0,0.0,1.0,0.0,213.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2715.8294278,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,517.0,0.0,0.0,271.0,411.0,1.0,2103.3507061,411.0,1356.0,1356.0,235.0,839.0,839.0,271.0,0.0,0.0,0.0,137.0,411.0,0.0,0.0,406.0,1356.0,1.0,0.0,517.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,2.0,3071.6518766,0.0,239.0,0.0,157.0,157.0,157.0,0.0,239.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,82.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3944.268718,0.0,30.0,0.0,30.0,30.0,168.0,0.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,309.0,0.0,0.0,0.0,269.0,1.0,2350.6978888,269.0,735.0,0.0,235.0,426.0,426.0,0.0,735.0,0.0,0.0,74.0,269.0,1.0,0.0,0.0,0.0,1.0,735.0,309.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,568.0,0.0,0.0,181.0,0.0,2.0,2498.4345952,0.0,906.0,906.0,157.0,338.0,338.0,181.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,181.0,906.0,2.0,0.0,568.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,244.0,0.0,282.0,1.0,2715.8294278,87.0,244.0,0.0,41.0,244.0,439.0,0.0,244.0,1.0,0.0,25.0,282.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,2715.8294278,0.0,40.0,40.0,32.0,40.0,165.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,919.0,0.0,0.0,0.0,0.0,1.0,2016.9755014,0.0,1076.0,0.0,157.0,157.0,157.0,0.0,1076.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,919.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2715.8294278,0.0,0.0,0.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,1781.0,0.0,0.0,487.0,0.0,4.0,1843.7807736,0.0,2436.0,2436.0,168.0,655.0,655.0,487.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,487.0,2436.0,4.0,0.0,1781.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,170.0,0.0,327.0,0.0,0.0,2.0,2969.5720734,0.0,327.0,0.0,157.0,157.0,157.0,0.0,327.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,170.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4655.9135979,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,624.0,0.0,0.0,0.0,0.0,1.0,2016.9754876,0.0,864.0,0.0,157.0,240.0,240.0,0.0,864.0,0.0,0.0,87.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,624.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,169.0,1.0,0.0,0.0,226.0,1.0,2515.5959891,226.0,552.0,0.0,236.0,383.0,383.0,0.0,552.0,0.0,1.0,56.0,226.0,0.0,0.0,0.0,0.0,1.0,0.0,169.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,142.0,0.0,0.0,0.0,436.0,1.0,2547.0051611,436.0,735.0,0.0,235.0,593.0,593.0,0.0,735.0,0.0,1.0,74.0,436.0,0.0,0.0,0.0,0.0,1.0,735.0,142.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2715.8294278,0.0,25.0,0.0,25.0,25.0,157.0,0.0,25.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,698.0,0.0,0.0,0.0,454.0,5.0,3412.7822265,454.0,1349.0,0.0,295.0,651.0,651.0,0.0,1349.0,0.0,0.0,57.0,454.0,1.0,0.0,0.0,0.0,5.0,0.0,698.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,172.0,0.0,0.0,0.0,426.0,1.0,2277.9620241,426.0,755.0,0.0,235.0,583.0,583.0,0.0,755.0,0.0,0.0,76.0,426.0,1.0,0.0,0.0,0.0,1.0,172.0,172.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,5.0,3697.1339344,259.0,456.0,0.0,205.0,456.0,547.0,0.0,456.0,0.0,0.0,19.0,350.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,438.0,0.0,0.0,147.0,263.0,3.0,2829.9990336,263.0,1005.0,738.0,236.0,567.0,567.0,148.0,267.0,0.0,0.0,60.0,263.0,0.0,0.0,221.0,738.0,3.0,0.0,438.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,909.0,0.0,0.0,16.0,320.0,4.0,2859.0214772,321.0,1413.0,80.0,252.0,505.0,505.0,16.0,1333.0,0.0,0.0,70.0,321.0,0.0,0.0,24.0,80.0,4.0,0.0,908.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,497.0,0.0,0.0,0.0,101.0,1.0,2078.738842,101.0,755.0,0.0,235.0,258.0,258.0,0.0,755.0,0.0,1.0,76.0,101.0,0.0,0.0,0.0,0.0,1.0,56.0,497.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,3.0,0.0,0.0,40.0,0.0,1.0,2381.6393822,0.0,200.0,200.0,157.0,197.0,197.0,40.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,40.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0
